pair_key,Drug_ID,Drug_Name,drug_name_norm,Food_Herb_ID,Food_Herb_Name,food_herb_name_norm,Type,type_norm,Component,Dose,Time,Relationship_classification,relationship_sources,Experimental_Species,Experimental_Design,Experimental_Individuals_Number,Test_Method,Test_Sample,Potential_Target,Target_ID,has_pmid,has_doi,has_result_text,has_conclusion_text,has_reference,evidence_row_count,n_effects,n_paper_labels,pmid_count,doi_count,has_effect_conflict,has_label_conflict,paper_label,drug_item_text,label_id
D00259__H00268,D00259,Nifedipine,nifedipine,H00268,Radix Glycyrrhizae,radix glycyrrhizae,Herb,herb,Kaempferol,"0.4, 2.0, 10.0 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,nifedipine [SEP] radix glycyrrhizae [SEP] herb,1
D00329__H00015,D00329,Quetiapine,quetiapine,H00015,Fructus Anisi Stellati,fructus anisi stellati,Herb,herb,Quercetin,10 mg/kg/d,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,quetiapine [SEP] fructus anisi stellati [SEP] herb,1
D00542__H00538,D00542,Paclitaxel,paclitaxel,H00538,Solanum nigrum L.,solanum nigrum l,Herb,herb,Vitamin A,,,HFDI,HFDI,,,,,,,,1,1,1,1,1,2,2,1,2,2,1,0,Use caution,paclitaxel [SEP] solanum nigrum l [SEP] herb,1
D00971__H00318,D00971,Lumefantrine,lumefantrine,H00318,Hypericum perforatum,hypericum perforatum,Herb,herb,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,lumefantrine [SEP] hypericum perforatum [SEP] herb,1
D00308__H00320,D00308,Prazosin,prazosin,H00320,Licorice,licorice,Herb,herb,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,prazosin [SEP] licorice [SEP] herb,1
D00829__H00550,D00829,Tamoxifen,tamoxifen,H00550,herba pyrolae chinensis,herba pyrolae chinensis,Herb,herb,Kaempferol,10 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,tamoxifen [SEP] herba pyrolae chinensis [SEP] herb,1
D00829__H00586,D00829,Tamoxifen,tamoxifen,H00586,Rhododendron seniavinii,rhododendron seniavinii,Herb,herb,Quercetin,7.5 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tamoxifen [SEP] rhododendron seniavinii [SEP] herb,1
D00774__H00395,D00774,Rosuvastatin,rosuvastatin,H00395,Pericarpium Zanthoxyli,pericarpium zanthoxyli,Herb,herb,Berberine,10-50μM,,HFDI,HFDI,Homo Sapiens,HepG2 cells,,Real-Time PCR; Western Blot Analysis; LC-MS/MS; Dual Luciferase Assay; RNA Interference,Cell,LXRα; FXR; OATP1B1,Q13133; P51114; Q9Y6L6,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,rosuvastatin [SEP] pericarpium zanthoxyli [SEP] herb,1
D01060__F00105,D01060,Sparsentan,sparsentan,F00105,High-Fat Meal,high-fat meal,Food,food,,,,Dietary Effect-Package Insert,Dietary Effect-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,sparsentan [SEP] high-fat meal [SEP] food,1
D00630__H00760,D00630,Talinolol,talinolol,H00760,Fructus Corni,fructus corni,Herb,herb,Curcumin,300 mg/day,,HFDI,HFDI,Homo Sapiens,"Two-period experiment with a randomized, open-labeled design",,HPLC-MS/ESI,Plasma,MRP2,Q92887,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,talinolol [SEP] fructus corni [SEP] herb,1
D00213__H00121,D00213,Losartan,losartan,H00121,Eupatorium lindleyanum,eupatorium lindleyanum,Herb,herb,Quercetin,20 mg/kg,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS,Plasma,CYP; P-gp,NA; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,losartan [SEP] eupatorium lindleyanum [SEP] herb,1
D01455__H00457,D01455,Sodium Feredetate,sodium feredetate,H00457,Sambucus williamsii,sambucus williamsii,Herb,herb,Vitamin C,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,sodium feredetate [SEP] sambucus williamsii [SEP] herb,1
D00299__H00686,D00299,Pioglitazone,pioglitazone,H00686,Senecio scandens,senecio scandens,Herb,herb,Quercetin,10 mg/kg,,HFDI,HFDI,Rat,,4/group,HPLC,Plasma,CYP3A,P08684,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,pioglitazone [SEP] senecio scandens [SEP] herb,1
D00259__H00878,D00259,Nifedipine,nifedipine,H00878,Lysimachia capillipes,lysimachia capillipes,Herb,herb,Kaempferol,"0.4, 2.0, 10.0 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,nifedipine [SEP] lysimachia capillipes [SEP] herb,1
D00531__H00872,D00531,Doxorubicin,doxorubicin,H00872,Radix Linderae,radix linderae,Herb,herb,Quercetin,"3, 15 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,doxorubicin [SEP] radix linderae [SEP] herb,1
D00594__H00564,D00594,Gemcitabine,gemcitabine,H00564,Herba Verbae,herba verbae,Herb,herb,Apigenin,50 mg/kg,Five times/week for 3 weeks,HFDI,HFDI,Mice,,5/group,"Histological examination, BrdU incorporation, the TUNEL assays, Tumor tissue nuclear protein extraction, electrophoretic mobility shift assay",Tissues,CYP,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,gemcitabine [SEP] herba verbae [SEP] herb,1
D01192__H00883,D01192,Lusutrombopag,lusutrombopag,H00883,Rhinoceros sumatrensis,rhinoceros sumatrensis,Herb,herb,Calcium Carbonate,,,HFDI,HFDI,Homo Sapiens,"Open-label, Randomized, Three-period, Crossover Study",15,HPLC-MS/MS,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,No known interaction in selected source,lusutrombopag [SEP] rhinoceros sumatrensis [SEP] herb,2
D00453__H00210,D00453,Ferrous Gluconate,ferrous gluconate,H00210,Cordyceps,cordyceps,Herb,herb,Vitamin C,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,2,2,1,2,2,1,0,Use caution,ferrous gluconate [SEP] cordyceps [SEP] herb,1
D00609__H00869,D00609,Adenosine,adenosine,H00869,Semen Firmiae,semen firmiae,Herb,herb,Caffeine,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,adenosine [SEP] semen firmiae [SEP] herb,1
D01174__F00028,D01174,Edoxaban,edoxaban,F00028,Sesame,sesame,Food,food,Vitamin E,,,HFDI,HFDI,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,edoxaban [SEP] sesame [SEP] food,1
D00420__F00210,D00420,Levodopa,levodopa,F00210,Lemon,lemon,Food,food,Caffeic Acid,"2.5, 5, 10 mg/kg",,HFDI,HFDI,Rabbit,,6/group,HPLC,Plasma,COMT,P21964,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,levodopa [SEP] lemon [SEP] food,1
D00829__H00983,D00829,Tamoxifen,tamoxifen,H00983,Fructus Phyllanthi,fructus phyllanthi,Herb,herb,Kaempferol,10 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,3,1,1,3,3,0,0,Use caution,tamoxifen [SEP] fructus phyllanthi [SEP] herb,1
D01040__H00366,D01040,Selexipag,selexipag,H00366,Trifolium pratense,trifolium pratense,Herb,herb,Quercetin,2 mg/kg/d,Administration after 7 days of pretreatment,HFDI,HFDI,Dog,,6,LC-MS/MS,Plasma,CYP2C8,P10632,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,selexipag [SEP] trifolium pratense [SEP] herb,1
D01046__H00864,D01046,Vortioxetine,vortioxetine,H00864,Fructus Mume,fructus mume,Herb,herb,Quercetin,30 mg/kg,,HFDI,HFDI,Rat,,6/group,,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,vortioxetine [SEP] fructus mume [SEP] herb,1
D01363__F00033,D01363,Certoparin,certoparin,F00033,Ginger,ginger,Food,food,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,certoparin [SEP] ginger [SEP] food,1
D00542__H00525,D00542,Paclitaxel,paclitaxel,H00525,Rhododendron huianum,rhododendron huianum,Herb,herb,Quercetin,"2, 10, 20 mg/kg",,HFDI,HFDI,Rat,,8/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,paclitaxel [SEP] rhododendron huianum [SEP] herb,1
D01057__H00044,D01057,Apixaban,apixaban,H00044,Hydrastis canadensis,hydrastis canadensis,Herb,herb,Hydrastine,,,HFDI,HFDI,,,,,,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,apixaban [SEP] hydrastis canadensis [SEP] herb,1
D00597__H00059,D00597,Atorvastatin,atorvastatin,H00059,Herba Lobeliae Chinensis,herba lobeliae chinensis,Herb,herb,Quercetin,10 mg/kg,Single dose study and multiple dose study,HFDI,HFDI,Rat,,,HPLC,Plasma,,,1,0,1,1,1,2,1,1,2,2,0,0,No known interaction in selected source,atorvastatin [SEP] herba lobeliae chinensis [SEP] herb,2
D00213__H01106,D00213,Losartan,losartan,H01106,Silybum Marianum,silybum marianum,Herb,herb,Silymarin,140 mg/d,Administration after 14 days of pretreatment,HFDI,HFDI,Homo Sapiens,Randomized crossover design study,12,HPLC-MS,Plasma,CYP2C9,P11712,1,1,1,1,1,2,2,1,2,2,1,0,Use caution,losartan [SEP] silybum marianum [SEP] herb,1
D01217__H00720,D01217,Warfarin,warfarin,H00720,Resi oliani,resi oliani,Herb,herb,Quercetin,12.75 mg/kg,"Once a day ,keep 5 days",HFDI,HFDI,Rat,,8/group,HPLC,Plasma,CYP2C8; CYP2C9; CYP3A4,P10632; P11712; P08684,1,1,1,1,1,3,1,1,3,3,0,0,Use caution,warfarin [SEP] resi oliani [SEP] herb,1
D00539__F00253,D00539,Amineptine,amineptine,F00253,Leaf of Chinese Holly,leaf of chinese holly,Food,food,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,amineptine [SEP] leaf of chinese holly [SEP] food,1
D01198__H00568,D01198,Tucatinib,tucatinib,H00568,Radix Ephedrae,radix ephedrae,Herb,herb,Quercetin,"25, 50, 100 mg/kg",,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP2C8,P10632,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tucatinib [SEP] radix ephedrae [SEP] herb,1
D00299__H00572,D00299,Pioglitazone,pioglitazone,H00572,Radix et Rhizoma Thalictri,radix et rhizoma thalictri,Herb,herb,Quercetin,10 mg/kg,,HFDI,HFDI,Rat,,4/group,HPLC,Plasma,CYP3A,P08684,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,pioglitazone [SEP] radix et rhizoma thalictri [SEP] herb,1
D00597__H01019,D00597,Atorvastatin,atorvastatin,H01019,Pterospermum lanceaefolium,pterospermum lanceaefolium,Herb,herb,Quercetin,10 mg/kg,Single dose study and multiple dose study,HFDI,HFDI,Rat,,,HPLC,Plasma,,,1,0,1,1,1,2,1,1,2,2,0,0,No known interaction in selected source,atorvastatin [SEP] pterospermum lanceaefolium [SEP] herb,2
D00894__H00670,D00894,Cyclosporine,cyclosporine,H00670,Cuscuta lupuliformis,cuscuta lupuliformis,Herb,herb,Quercetin,50 mg/kg,,HFDI,HFDI,Rat,,6/group,Specific monoclonal fluorescence polarization immunoassay,Blood,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,5,1,1,5,5,0,0,Use caution,cyclosporine [SEP] cuscuta lupuliformis [SEP] herb,1
D01049__F00033,D01049,Vorapaxar,vorapaxar,F00033,Ginger,ginger,Food,food,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,vorapaxar [SEP] ginger [SEP] food,1
D01174__H00596,D01174,Edoxaban,edoxaban,H00596,Flos Rosae Rugosae,flos rosae rugosae,Herb,herb,Vitamin E,,,HFDI,HFDI,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,edoxaban [SEP] flos rosae rugosae [SEP] herb,1
D00191__H00833,D00191,Ifosfamide,ifosfamide,H00833,Radix Smilacis,radix smilacis,Herb,herb,Naringin,250 mg/kg,,HFDI,HFDI,Mice,,,HPLC,Plasma,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,ifosfamide [SEP] radix smilacis [SEP] herb,1
D00551__H00689,D00551,Diltiazem,diltiazem,H00689,Lythrum salicaria,lythrum salicaria,Herb,herb,Ellagic Acid,50 mg/kg,Administration after 6 days of pretreatment,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,diltiazem [SEP] lythrum salicaria [SEP] herb,1
D00142__H00926,D00142,Felodipine,felodipine,H00926,Bulbus Allii Macrostemi,bulbus allii macrostemi,Herb,herb,Naringenin,"25, 50, 100 mg/kg",Administration after 15 days of pretreatment,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,felodipine [SEP] bulbus allii macrostemi [SEP] herb,1
D00551__F00255,D00551,Diltiazem,diltiazem,F00255,Asian pear,asian pear,Food,food,Quercetin,"2, 10, 20 mg/kg",,HFDI,HFDI,Rabbit,,8/group,HPLC,Plasma,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,diltiazem [SEP] asian pear [SEP] food,1
D00016__H00434,D00016,Phenytoin,phenytoin,H00434,Piper guineense,piper guineense,Herb,herb,Piperine,20 mg,,HFDI,HFDI,Homo Sapiens,,10,HPLC,Plasma,,,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,phenytoin [SEP] piper guineense [SEP] herb,1
D00551__H00830,D00551,Diltiazem,diltiazem,H00830,Rheum wittrocki,rheum wittrocki,Herb,herb,Resveratrol,10 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,diltiazem [SEP] rheum wittrocki [SEP] herb,1
D01057__H01112,D01057,Apixaban,apixaban,H01112,Acorus gramineus,acorus gramineus,Herb,herb,α-Asarone,,,HFDI,HFDI,,,,,,CYP1A1; CYP3A4; CYP2B6; CYP2C8; CYP2C9; CYP2C19; CYP2D6; CYP2E1; P-gp,Q0VHD5; P08684; P20813; P10632; P11712; P33261; P10635; P05181; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,apixaban [SEP] acorus gramineus [SEP] herb,1
D00043__F00208,D00043,Aspirin,aspirin,F00208,Chinese chives,chinese chives,Food,food,Vitamin C,,,HFDI,HFDI,Homo Sapiens,Human serum albumin,,"Voltammetry, infrared, three-dimensional fluorescence and circular dichroism (CD)",,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,aspirin [SEP] chinese chives [SEP] food,1
D00419__H00401,D00419,Phenylephrine,phenylephrine,H00401,Testa Arachidis Hypogaeae,testa arachidis hypogaeae,Herb,herb,Resveratrol,,,HFDI,HFDI,Homo Sapiens,LS180 cells,,HPLC,,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,phenylephrine [SEP] testa arachidis hypogaeae [SEP] herb,1
D00968__H00119,D00968,Ferrous Fumarate,ferrous fumarate,H00119,Pericarpium Citri Reticulatae,pericarpium citri reticulatae,Herb,herb,Vitamin C,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,ferrous fumarate [SEP] pericarpium citri reticulatae [SEP] herb,1
D00240__H00762,D00240,Metoprolol,metoprolol,H00762,SHAO GUO WU ZHU YU,shao guo wu zhu yu,Herb,herb,Evodiamine,50 mg/kg,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP2D6,P10635,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,metoprolol [SEP] shao guo wu zhu yu [SEP] herb,1
D00543__H00586,D00543,Etoposide,etoposide,H00586,Rhododendron seniavinii,rhododendron seniavinii,Herb,herb,Quercetin,"1, 5, 15 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A; P-gp,P08684; Q2M3G0,1,0,1,1,1,1,1,1,1,1,0,0,Use caution,etoposide [SEP] rhododendron seniavinii [SEP] herb,1
D00454__H00102,D00454,Ephedrine,ephedrine,H00102,Camellia sinensis [Syn. Thea sinensis],camellia sinensis syn thea sinensis,Herb,herb,Caffeine,,,HFDI,HFDI,,,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,Use caution,ephedrine [SEP] camellia sinensis syn thea sinensis [SEP] herb,1
D01046__H00020,D01046,Vortioxetine,vortioxetine,H00020,Semen Lablab Album,semen lablab album,Herb,herb,Quercetin,30 mg/kg,,HFDI,HFDI,Rat,,6/group,,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,vortioxetine [SEP] semen lablab album [SEP] herb,1
D00299__H00632,D00299,Pioglitazone,pioglitazone,H00632,Herba Equiseti Hiemalis,herba equiseti hiemalis,Herb,herb,Quercetin,10 mg/kg,,HFDI,HFDI,Rat,,4/group,HPLC,Plasma,CYP3A,P08684,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,pioglitazone [SEP] herba equiseti hiemalis [SEP] herb,1
D00213__H00500,D00213,Losartan,losartan,H00500,Typha latifolia,typha latifolia,Herb,herb,Quercetin,20 mg/kg,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS,Plasma,CYP; P-gp,NA; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,losartan [SEP] typha latifolia [SEP] herb,1
D01390__F00104,D01390,Rifampin,rifampin,F00104,Meal,meal,Food,food,,,,Dietary Effect-Package Insert,Dietary Effect-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,rifampin [SEP] meal [SEP] food,1
D00936__H00427,D00936,Lisinopril,lisinopril,H00427,Licorice,licorice,Herb,herb,Iron,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,lisinopril [SEP] licorice [SEP] herb,1
D00413__F00104,D00413,L-Glutamine,l-glutamine,F00104,Meal,meal,Food,food,,,,Dietary Effect-Package Insert,Dietary Effect-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,l-glutamine [SEP] meal [SEP] food,1
D00543__H00035,D00543,Etoposide,etoposide,H00035,Patrinia villosa,patrinia villosa,Herb,herb,Kaempferol,"4, 12 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,etoposide [SEP] patrinia villosa [SEP] herb,1
D00113__H00876,D00113,Desipramine,desipramine,H00876,Fructus Evodiae,fructus evodiae,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,desipramine [SEP] fructus evodiae [SEP] herb,1
D01040__H00970,D01040,Selexipag,selexipag,H00970,Urtica dioica,urtica dioica,Herb,herb,Quercetin,2 mg/kg/d,Administration after 7 days of pretreatment,HFDI,HFDI,Dog,,6,LC-MS/MS,Plasma,CYP2C8,P10632,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,selexipag [SEP] urtica dioica [SEP] herb,1
D00036__H00408,D00036,Amlodipine,amlodipine,H00408,Licorice,licorice,Herb,herb,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,amlodipine [SEP] licorice [SEP] herb,1
D00036__H00154,D00036,Amlodipine,amlodipine,H00154,Licorice,licorice,Herb,herb,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,amlodipine [SEP] licorice [SEP] herb,1
D00453__F00019,D00453,Ferrous Gluconate,ferrous gluconate,F00019,Grape,grape,Food,food,Vitamin C,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,ferrous gluconate [SEP] grape [SEP] food,1
D00291__H01031,D00291,Phenacetin,phenacetin,H01031,Magnoliae Officinalis Praeparata,magnoliae officinalis praeparata,Herb,herb,Honokiol,"2.5, 5 mg/kg",,HFDI,HFDI,Rat,,11,LC-UV,Plasma,CYP1A2; CYP2C11,P05177; P08683,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,phenacetin [SEP] magnoliae officinalis praeparata [SEP] herb,1
D01340__F00105,D01340,Tegaserod,tegaserod,F00105,High-Fat Meal,high-fat meal,Food,food,,,30 minutes before meal,Dietary Effect-Package Insert,Dietary Effect-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,tegaserod [SEP] high-fat meal [SEP] food,1
D00598__H00854,D00598,Lamivudine,lamivudine,H00854,Equisetum Arvense,equisetum arvense,Herb,herb,,,"Daily, 2 months before first case",HFDI,HFDI,Homo Sapiens,Case Report,1,,,,,1,1,1,1,1,1,1,1,1,1,0,0,Avoid,lamivudine [SEP] equisetum arvense [SEP] herb,0
D00231__F00103,D00231,Methadone,methadone,F00103,Alcohol,alcohol,Food,food,Alcohol,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,methadone [SEP] alcohol [SEP] food,1
D00420__H00836,D00420,Levodopa,levodopa,H00836,Cinchona cuprea,cinchona cuprea,Herb,herb,Caffeic Acid,"2.5, 5, 10 mg/kg",,HFDI,HFDI,Rabbit,,6/group,HPLC,Plasma,COMT,P21964,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,levodopa [SEP] cinchona cuprea [SEP] herb,1
D00542__H00260,D00542,Paclitaxel,paclitaxel,H00260,Sedum lineare [Syn. Sedum obtuso-lineare ],sedum lineare syn sedum obtuso-lineare,Herb,herb,Quercetin,"2, 10, 20 mg/kg",,HFDI,HFDI,Rat,,8/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,paclitaxel [SEP] sedum lineare syn sedum obtuso-lineare [SEP] herb,1
D00966__H00318,D00966,Palonosetron,palonosetron,H00318,Hypericum perforatum,hypericum perforatum,Herb,herb,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,palonosetron [SEP] hypericum perforatum [SEP] herb,1
D01454__F00104,D01454,Pepsin,pepsin,F00104,Meal,meal,Food,food,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,pepsin [SEP] meal [SEP] food,1
D00090__H00563,D00090,Chlorzoxazone,chlorzoxazone,H00563,herba meconpsis integrifoliae,herba meconpsis integrifoliae,Herb,herb,Quercetin,1000 mg,Administration after 10 days of pretreatment,HFDI,HFDI,Homo Sapiens,"Open-label, two-period, sequential study",12,HPLC,Plasma,CYP2E1,P05181,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,chlorzoxazone [SEP] herba meconpsis integrifoliae [SEP] herb,1
D00551__H00503,D00551,Diltiazem,diltiazem,H00503,fructus Capsici,fructus capsici,Herb,herb,Gallic Acid,50 mg/kg,Administration after 6 days of pretreatment,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,diltiazem [SEP] fructus capsici [SEP] herb,1
D00472__H00498,D00472,Lithium Carbonate,lithium carbonate,H00498,Phlomis tuberosa,phlomis tuberosa,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,lithium carbonate [SEP] phlomis tuberosa [SEP] herb,1
D00829__H00872,D00829,Tamoxifen,tamoxifen,H00872,Radix Linderae,radix linderae,Herb,herb,Quercetin,7.5 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tamoxifen [SEP] radix linderae [SEP] herb,1
D00166__H00320,D00166,Furosemide,furosemide,H00320,Licorice,licorice,Herb,herb,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,furosemide [SEP] licorice [SEP] herb,1
D00245__H00742,D00245,Midazolam,midazolam,H00742,Semen Astragali Complati,semen astragali complati,Herb,herb,Quercetin,500 mg,"500 mg quercetin, once a day for 13 consecutive days",HFDI,HFDI,Homo Sapiens,"Randomized, open, crossover",18,HPLC,Plasma,CYP3A5,P20815,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,midazolam [SEP] semen astragali complati [SEP] herb,1
D00829__H00333,D00829,Tamoxifen,tamoxifen,H00333,Herba Bidentis,herba bidentis,Herb,herb,Quercetin,7.5 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tamoxifen [SEP] herba bidentis [SEP] herb,1
D00299__H00905,D00299,Pioglitazone,pioglitazone,H00905,Herba Agrimoniae,herba agrimoniae,Herb,herb,Quercetin,10 mg/kg,,HFDI,HFDI,Rat,,4/group,HPLC,Plasma,CYP3A,P08684,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,pioglitazone [SEP] herba agrimoniae [SEP] herb,1
D00770__H00401,D00770,Tacrolimus,tacrolimus,H00401,Testa Arachidis Hypogaeae,testa arachidis hypogaeae,Herb,herb,Apigenin,,,HFDI,HFDI,Homo Sapiens,Case Report,1,,,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Avoid,tacrolimus [SEP] testa arachidis hypogaeae [SEP] herb,0
D01046__H00731,D01046,Vortioxetine,vortioxetine,H00731,Herba Taxilli,herba taxilli,Herb,herb,Quercetin,30 mg/kg,,HFDI,HFDI,Rat,,6/group,,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,vortioxetine [SEP] herba taxilli [SEP] herb,1
D00572__H00077,D00572,Simvastatin,simvastatin,H00077,Semen Ricini,semen ricini,Herb,herb,Baicalein,20 mg/kg,Administration after 10 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,simvastatin [SEP] semen ricini [SEP] herb,1
D00158__H00017,D00158,Flunitrazepam,flunitrazepam,H00017,Ilex paraguariensis,ilex paraguariensis,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,flunitrazepam [SEP] ilex paraguariensis [SEP] herb,1
